C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_40_535.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_40_535.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_40_535.jpg,-0.4,1,0,30.15915
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_40_621.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_40_621.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_40_621.jpg,-0.6000001,1,0,30.13418
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_40_709.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_40_709.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_40_709.jpg,0,1,0,30.18517
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_40_792.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_40_792.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_40_792.jpg,0,1,0,30.18936
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_40_874.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_40_874.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_40_874.jpg,0,1,0,30.18999
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_40_955.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_40_955.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_40_955.jpg,0,1,0,30.19029
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_034.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_034.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_034.jpg,0,1,0,30.19031
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_112.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_112.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_112.jpg,0,1,0,30.19031
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_192.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_192.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_192.jpg,0,0.9217627,0,30.19029
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_271.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_271.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_271.jpg,0,0.6835147,0,30.12485
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_349.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_349.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_349.jpg,0,0.4474081,0,30.0632
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_429.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_429.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_429.jpg,0,0.2067958,0,30.00156
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_510.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_510.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_510.jpg,-0.2,0,0,29.8489
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_589.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_589.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_589.jpg,0,0,0,29.60632
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_670.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_670.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_670.jpg,0,0,0,29.36794
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_752.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_752.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_752.jpg,0,0,0,29.13172
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_832.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_832.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_832.jpg,0,0,0,28.89743
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_913.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_913.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_913.jpg,-0.1,0,0,28.66211
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_41_995.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_41_995.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_41_995.jpg,-0.35,0,0,28.30035
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_075.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_075.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_075.jpg,0,0,0,28.03153
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_157.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_157.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_157.jpg,0,0,0,27.80289
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_238.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_238.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_238.jpg,0,0,0,27.57854
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_317.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_317.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_317.jpg,-0.2,0,0,27.34271
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_397.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_397.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_397.jpg,-0.4,0,0,27.04152
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_477.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_477.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_477.jpg,-0.6000001,0,0,26.65743
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_558.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_558.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_558.jpg,-0.8000001,0,0,26.19398
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_638.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_638.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_638.jpg,0,0,0,25.84295
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_715.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_715.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_715.jpg,0,0,0,25.59937
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_794.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_794.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_794.jpg,0,0,0,25.4369
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_869.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_869.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_869.jpg,0,0,0,25.23087
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_42_947.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_42_947.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_42_947.jpg,0,0,0,25.02775
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_022.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_022.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_022.jpg,-0.15,0,0,24.81986
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_097.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_097.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_097.jpg,-0.35,0,0,24.56007
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_172.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_172.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_172.jpg,-0.5000001,0,0,24.31642
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_249.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_249.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_249.jpg,-0.7,0,0,23.92761
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_323.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_323.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_323.jpg,0,0,0,23.6743
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_399.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_399.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_399.jpg,0,0,0,23.47158
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_475.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_475.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_475.jpg,0,0,0,23.33022
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_551.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_551.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_551.jpg,0,0,0,23.14137
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_628.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_628.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_628.jpg,-0.2,0,0,22.94198
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_706.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_706.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_706.jpg,-0.4,0,0,22.68387
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_784.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_784.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_784.jpg,-0.6000001,0,0,22.35604
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_860.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_860.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_860.jpg,-0.8000001,0.0793281,0,21.99658
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_43_939.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_43_939.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_43_939.jpg,0,0.3165831,0,21.95114
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_017.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_017.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_017.jpg,0,0.549279,0,22.20417
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_094.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_094.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_094.jpg,-0.05,0.7806344,0,22.52223
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_172.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_172.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_172.jpg,-0.25,1,0,23.19211
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_249.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_249.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_249.jpg,0,1,0,23.91289
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_328.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_328.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_328.jpg,0,1,0,24.6787
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_407.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_407.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_407.jpg,-0.15,1,0,25.44375
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_487.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_487.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_487.jpg,-0.35,1,0,26.15514
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_567.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_567.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_567.jpg,-0.5500001,1,0,26.77612
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_646.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_646.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_646.jpg,-0.7500002,1,0,27.30222
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_725.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_725.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_725.jpg,-0.9500002,1,0,27.7402
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_804.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_804.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_804.jpg,-1,1,0,28.1546
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_883.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_883.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_883.jpg,0,1,0,28.80816
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_44_960.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_44_960.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_44_960.jpg,0,1,0,29.50555
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_038.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_038.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_038.jpg,0,1,0,30.18402
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_119.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_119.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_119.jpg,0,1,0,30.19041
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_195.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_195.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_195.jpg,0,1,0,30.19029
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_271.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_271.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_271.jpg,0,1,0,30.19031
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_349.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_349.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_349.jpg,0,1,0,30.19063
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_428.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_428.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_428.jpg,0,1,0,30.1903
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_505.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_505.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_505.jpg,0,1,0,30.18999
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_587.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_587.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_587.jpg,0,1,0,30.19027
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_667.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_667.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_667.jpg,-0.2,1,0,30.17972
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_746.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_746.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_746.jpg,0,1,0,30.18942
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_828.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_828.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_828.jpg,0,1,0,30.19019
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_908.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_908.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_908.jpg,0,1,0,30.19032
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_45_988.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_45_988.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_45_988.jpg,0,1,0,30.19028
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_46_068.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_46_068.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_46_068.jpg,0,1,0,30.19029
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_46_150.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_46_150.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_46_150.jpg,-0.1,1,0,30.18775
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_46_232.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_46_232.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_46_232.jpg,-0.3,1,0,30.16942
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_46_313.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_46_313.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_46_313.jpg,0,1,0,30.18991
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_46_398.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_46_398.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_46_398.jpg,0,1,0,30.19021
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_46_482.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_46_482.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_46_482.jpg,0,1,0,30.19031
C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\center_2022_07_22_17_24_46_564.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\left_2022_07_22_17_24_46_564.jpg,C:\SelfDrivingMaterials\UDACITY\IMAGE_DATA\IMG\right_2022_07_22_17_24_46_564.jpg,0,1,0,30.19027
